id,created_at,text
562876211085709312,2015-02-04 07:32:01,"@prashantpspl Your faith, your trust is sacred to us. Together we will create a world class Delhi. http://t.co/33u7gKRMoV"
562876210909577217,2015-02-04 07:32:01,"@TheBlueEyedSon Your faith, your trust is sacred to us. Together we will create a world class Delhi. http://t.co/sdkZhWOK1p"
562876210699833345,2015-02-04 07:32:01,"@BoredCricketFan Your faith, your trust is sacred to us. Together we will create a world class Delhi. http://t.co/FN5w4OKDLZ"
562876209961639938,2015-02-04 07:32:00,"@aapkavino Your faith, your trust is sacred to us. Together we will create a world class Delhi. http://t.co/CBwzoVpZRD"
562876209865166851,2015-02-04 07:32:00,"@prakash_pankaj Your faith, your trust is sacred to us. Together we will create a world class Delhi. http://t.co/GgMalfxEcB"
562876203414355968,2015-02-04 07:31:59,"@seemarani22 Your faith, your trust is sacred to us. Together we will create a world class Delhi. http://t.co/BP6kxJmA9g"
562876200650289152,2015-02-04 07:31:58,"@qrazymonk Your faith, your trust is sacred to us. Together we will create a world class Delhi. http://t.co/6J056gV513"
562876200402812930,2015-02-04 07:31:58,"@priyam2013 Your faith, your trust is sacred to us. Together we will create a world class Delhi. http://t.co/qa0Kw7Uzh1"
562876199983386626,2015-02-04 07:31:58,"@kapil064 Your faith, your trust is sacred to us. Together we will create a world class Delhi. http://t.co/o6nlLdyHdH"
562876199014522880,2015-02-04 07:31:58,"@amit261985 Your faith, your trust is sacred to us. Together we will create a world class Delhi. http://t.co/vSw6wPYMcb"
562876072010981376,2015-02-04 07:31:27,"@ThisIsSidZee Your faith, your trust is sacred to us. Together we will create a world class Delhi. http://t.co/kCTBGgur2W"
562876071738347523,2015-02-04 07:31:27,"@kagsuresh Your faith, your trust is sacred to us. Together we will create a world class Delhi. http://t.co/CTH45BTcet"
562876070354243586,2015-02-04 07:31:27,"@hemantpuri26 Your faith, your trust is sacred to us. Together we will create a world class Delhi. http://t.co/eMkpWSCsQK"
562876066130558978,2015-02-04 07:31:26,"@lull56inches Your faith, your trust is sacred to us. Together we will create a world class Delhi. http://t.co/cdCpOzyLf7"
562876065182650369,2015-02-04 07:31:26,"@harendrahk2 Your faith, your trust is sacred to us. Together we will create a world class Delhi. http://t.co/iydmrOzizV"
562876065140715522,2015-02-04 07:31:26,"@madhusudaniit Your faith, your trust is sacred to us. Together we will create a world class Delhi. http://t.co/y4VEWFbI5k"
562876062976475138,2015-02-04 07:31:25,"@aware_n_alive Your faith, your trust is sacred to us. Together we will create a world class Delhi. http://t.co/60iQGb8KYq"
562876062812876801,2015-02-04 07:31:25,"@khyatij938 Your faith, your trust is sacred to us. Together we will create a world class Delhi. http://t.co/13EnZGXKJZ"
562876061374234625,2015-02-04 07:31:25,"@NitinPatel499 Your faith, your trust is sacred to us. Together we will create a world class Delhi. http://t.co/XSEHJ6CAdZ"
562876061177106432,2015-02-04 07:31:25,"@android_facts Your faith, your trust is sacred to us. Together we will create a world class Delhi. http://t.co/0dFHtKrrJW"
562876061030297600,2015-02-04 07:31:25,"@vishakh06267623 Your faith, your trust is sacred to us. Together we will create a world class Delhi. http://t.co/3ELm2ilcik"
562876061026115584,2015-02-04 07:31:25,"@PrakashDhoniFan Your faith, your trust is sacred to us. Together we will create a world class Delhi. http://t.co/0BSbHkVqdt"
562876059818139648,2015-02-04 07:31:25,"@faisalsk004 Your faith, your trust is sacred to us. Together we will create a world class Delhi. http://t.co/FXm6teis7W"
562876059797159936,2015-02-04 07:31:25,"@sanjayiu Your faith, your trust is sacred to us. Together we will create a world class Delhi. http://t.co/1SksggDyQS"
562876053870632960,2015-02-04 07:31:23,"@GhatiyaDin Your faith, your trust is sacred to us. Together we will create a world class Delhi. http://t.co/lwzAfdqVEE"
562876052335505414,2015-02-04 07:31:23,"@vivekrayal Your faith, your trust is sacred to us. Together we will create a world class Delhi. http://t.co/KNLUhWhMEl"
562876050494210048,2015-02-04 07:31:22,"@KrantiKaari1947 Your faith, your trust is sacred to us. Together we will create a world class Delhi. http://t.co/boy08fjj0P"
562875925030010880,2015-02-04 07:30:52,"@noronhalynn Your faith, your trust is sacred to us. Together we will create a world class Delhi. http://t.co/ox0koKBWRf"
562875924048515075,2015-02-04 07:30:52,"@Sam4delhi Your faith, your trust is sacred to us. Together we will create a world class Delhi. http://t.co/KZmhgJlcwm"
562875923348086785,2015-02-04 07:30:52,"@JarnailSinghAAP Your faith, your trust is sacred to us. Together we will create a world class Delhi. http://t.co/Z1ow0iczzS"
562875922412752896,2015-02-04 07:30:52,"@Ck54C Your faith, your trust is sacred to us. Together we will create a world class Delhi. http://t.co/aQnjIkHNBI"
562875921787797505,2015-02-04 07:30:52,"@JK_theIndian Your faith, your trust is sacred to us. Together we will create a world class Delhi. http://t.co/2Fmy9d2xBi"
562875913428566018,2015-02-04 07:30:50,"@9b3ca9e4e78846b Your faith, your trust is sacred to us. Together we will create a world class Delhi. http://t.co/n0ztyQXIRM"
562875912761667584,2015-02-04 07:30:49,"@naveenjaihind Your faith, your trust is sacred to us. Together we will create a world class Delhi. http://t.co/yBU3iqTCBV"
562875912715522050,2015-02-04 07:30:49,"@Aajchickenkhaya Your faith, your trust is sacred to us. Together we will create a world class Delhi. http://t.co/Vo8La1zo26"
562875912480632832,2015-02-04 07:30:49,"@Frustratedfreak Your faith, your trust is sacred to us. Together we will create a world class Delhi. http://t.co/FXUi6CANA2"
562875912434487296,2015-02-04 07:30:49,"@BJPHatesBedi Your faith, your trust is sacred to us. Together we will create a world class Delhi. http://t.co/RLqIzLqu2B"
562875912241569792,2015-02-04 07:30:49,"@Amit_Boom Your faith, your trust is sacred to us. Together we will create a world class Delhi. http://t.co/pnLkqFm4ze"
562875911956365314,2015-02-04 07:30:49,"@khurshed4107 Your faith, your trust is sacred to us. Together we will create a world class Delhi. http://t.co/hA3mfiOBQN"
562875911838920705,2015-02-04 07:30:49,"@LodhAmar Your faith, your trust is sacred to us. Together we will create a world class Delhi. http://t.co/4ocFPsXwge"
562875911142649856,2015-02-04 07:30:49,"@deepfrien Your faith, your trust is sacred to us. Together we will create a world class Delhi. http://t.co/Ku8SNyjzQF"
562875911130054657,2015-02-04 07:30:49,"@Boring_Indian Your faith, your trust is sacred to us. Together we will create a world class Delhi. http://t.co/JxDKoRry6b"
562875910924533760,2015-02-04 07:30:49,"@Achinkapoor1 Your faith, your trust is sacred to us. Together we will create a world class Delhi. http://t.co/jAOWeu61ac"
562875910899372032,2015-02-04 07:30:49,"@Gouravtonger Your faith, your trust is sacred to us. Together we will create a world class Delhi. http://t.co/UUNJ3El5EF"
562875901994889219,2015-02-04 07:30:47,"@Snaik3 Your faith, your trust is sacred to us. Together we will create a world class Delhi. http://t.co/i7TXg9F0Aw"
562875901558685697,2015-02-04 07:30:47,"@AdityaTrivedi_ Your faith, your trust is sacred to us. Together we will create a world class Delhi. http://t.co/dFR91Zyn1F"
562875901286031361,2015-02-04 07:30:47,"@SachinRoger1710 Your faith, your trust is sacred to us. Together we will create a world class Delhi. http://t.co/Y7dc8Z2Ass"
562875900199718912,2015-02-04 07:30:46,"@prav_nam Your faith, your trust is sacred to us. Together we will create a world class Delhi. http://t.co/SZEugO8HfJ"
562875899952238595,2015-02-04 07:30:46,"@shambursuni12 Your faith, your trust is sacred to us. Together we will create a world class Delhi. http://t.co/HsC1iBPv2i"
562875764723695616,2015-02-04 07:30:14,"@styleslover9898 Your faith, your trust is sacred to us. Together we will create a world class Delhi. http://t.co/2zOPBahZJs"
562875764224561152,2015-02-04 07:30:14,"@mhharchaandani Your faith, your trust is sacred to us. Together we will create a world class Delhi. http://t.co/VgsmG4uxLr"
562875763742232576,2015-02-04 07:30:14,"@jayprakasht222 Your faith, your trust is sacred to us. Together we will create a world class Delhi. http://t.co/LLfj7pOVjB"
562875763733848064,2015-02-04 07:30:14,"@VijayKSah1 Your faith, your trust is sacred to us. Together we will create a world class Delhi. http://t.co/t9rywu5z8w"
562875763360534528,2015-02-04 07:30:14,"@ashishagrawalok Your faith, your trust is sacred to us. Together we will create a world class Delhi. http://t.co/yPUMOBkB8W"
562875763272470528,2015-02-04 07:30:14,"@nschauhan Your faith, your trust is sacred to us. Together we will create a world class Delhi. http://t.co/Y8wejxO2St"
562875763259875328,2015-02-04 07:30:14,"@divyamurli Your faith, your trust is sacred to us. Together we will create a world class Delhi. http://t.co/Pw1m2Gvems"
562875763238916096,2015-02-04 07:30:14,"@fdi_r Your faith, your trust is sacred to us. Together we will create a world class Delhi. http://t.co/uIrTVyEBlD"
562875762752385025,2015-02-04 07:30:14,"@iamAK18 Your faith, your trust is sacred to us. Together we will create a world class Delhi. http://t.co/l7MyZosN37"
562875762727206912,2015-02-04 07:30:14,"@santhoshklm Your faith, your trust is sacred to us. Together we will create a world class Delhi. http://t.co/2tlaDLUghj"
562875762660089856,2015-02-04 07:30:14,"@ankurdids Your faith, your trust is sacred to us. Together we will create a world class Delhi. http://t.co/zOAV0XypuH"
562875761703784448,2015-02-04 07:30:13,"@sarangal007 Your faith, your trust is sacred to us. Together we will create a world class Delhi. http://t.co/M2zXAnHIOK"
562875761687015426,2015-02-04 07:30:13,"@patidarharish83 Your faith, your trust is sacred to us. Together we will create a world class Delhi. http://t.co/ptFz6CVsyc"
562875752623124482,2015-02-04 07:30:11,"@NishantEtc Your faith, your trust is sacred to us. Together we will create a world class Delhi. http://t.co/JvsmRSSleV"
562875752556036097,2015-02-04 07:30:11,"@Pahunji Your faith, your trust is sacred to us. Together we will create a world class Delhi. http://t.co/IqBCi0qiO2"
562875752451174401,2015-02-04 07:30:11,"@madhava61 Your faith, your trust is sacred to us. Together we will create a world class Delhi. http://t.co/rEWwlSERIo"
562875752031739907,2015-02-04 07:30:11,"@SyedCfi Your faith, your trust is sacred to us. Together we will create a world class Delhi. http://t.co/euGixG7fjL"
562875750836359169,2015-02-04 07:30:11,"@prafulladeshmuk Your faith, your trust is sacred to us. Together we will create a world class Delhi. http://t.co/35jQEqeui8"
562875615591026688,2015-02-04 07:29:39,"@jat_vipul Your faith, your trust is sacred to us. Together we will create a world class Delhi. http://t.co/pPDH0RKHgJ"
562875615591022592,2015-02-04 07:29:39,"@sandeepc3 Your faith, your trust is sacred to us. Together we will create a world class Delhi. http://t.co/NcB3W1zhRZ"
562875615284842496,2015-02-04 07:29:39,"@nikhilpage Your faith, your trust is sacred to us. Together we will create a world class Delhi. http://t.co/XJuFQdnt47"
562875615192555520,2015-02-04 07:29:39,"@nimit172007 Your faith, your trust is sacred to us. Together we will create a world class Delhi. http://t.co/eiNCNBNkJc"
562875615024775169,2015-02-04 07:29:39,"@ayush_d Your faith, your trust is sacred to us. Together we will create a world class Delhi. http://t.co/ElVxBBXlcC"
562875615012204544,2015-02-04 07:29:38,"@bhupendrasatya Your faith, your trust is sacred to us. Together we will create a world class Delhi. http://t.co/Rta2d4faJc"
562875615008022529,2015-02-04 07:29:38,"@narendradyadav Your faith, your trust is sacred to us. Together we will create a world class Delhi. http://t.co/ADaHjkBTvv"
562875614957694976,2015-02-04 07:29:38,"@chackowacko Your faith, your trust is sacred to us. Together we will create a world class Delhi. http://t.co/jTi3ZBRjIP"
562875612885704705,2015-02-04 07:29:38,"@syed75suhail Your faith, your trust is sacred to us. Together we will create a world class Delhi. http://t.co/HC0E46NHXX"
562875612877303808,2015-02-04 07:29:38,"@famousbais Your faith, your trust is sacred to us. Together we will create a world class Delhi. http://t.co/RTEkZp5alC"
562875604690030592,2015-02-04 07:29:36,"@AnahatSagar Your faith, your trust is sacred to us. Together we will create a world class Delhi. http://t.co/gh2RhI9yEK"
562875604677431296,2015-02-04 07:29:36,"@jijitendra Your faith, your trust is sacred to us. Together we will create a world class Delhi. http://t.co/CuJhDsIEMn"
562875604375437312,2015-02-04 07:29:36,"@anuuraagsingh Your faith, your trust is sacred to us. Together we will create a world class Delhi. http://t.co/RMEsCaGhMr"
562875604358684672,2015-02-04 07:29:36,"@nitesh_seth Your faith, your trust is sacred to us. Together we will create a world class Delhi. http://t.co/7mm8LsVuS8"
562875604337704960,2015-02-04 07:29:36,"@devdee1 Your faith, your trust is sacred to us. Together we will create a world class Delhi. http://t.co/7f1kOTkqJ8"
562875604056678400,2015-02-04 07:29:36,"@imran_cool017 Your faith, your trust is sacred to us. Together we will create a world class Delhi. http://t.co/EeNAudsUPQ"
562875603859542017,2015-02-04 07:29:36,"@ParambathP Your faith, your trust is sacred to us. Together we will create a world class Delhi. http://t.co/zlErcHDV32"
562875603796623361,2015-02-04 07:29:36,"@vishaluponzero Your faith, your trust is sacred to us. Together we will create a world class Delhi. http://t.co/cvPGQrnRKC"
562875601405870080,2015-02-04 07:29:35,"@mohammad_nawaj Your faith, your trust is sacred to us. Together we will create a world class Delhi. http://t.co/sp3jdBGG0V"
562875601376534528,2015-02-04 07:29:35,"@Suraj_kumarr26 Your faith, your trust is sacred to us. Together we will create a world class Delhi. http://t.co/iQI7vIhOtk"
562875467360137217,2015-02-04 07:29:03,"@omprabhu Your faith, your trust is sacred to us. Together we will create a world class Delhi. http://t.co/ESN7xORojm"
562875467158798336,2015-02-04 07:29:03,"@KiranPSalunkhe Your faith, your trust is sacred to us. Together we will create a world class Delhi. http://t.co/8sGTtQiKSP"
562875466529669120,2015-02-04 07:29:03,"@ckanasck Your faith, your trust is sacred to us. Together we will create a world class Delhi. http://t.co/eoVWFMAPen"
562875466466750465,2015-02-04 07:29:03,"@dharamvir183 Your faith, your trust is sacred to us. Together we will create a world class Delhi. http://t.co/NZMlgMTWFf"
562875466198302720,2015-02-04 07:29:03,"@Nisheeth76 Your faith, your trust is sacred to us. Together we will create a world class Delhi. http://t.co/N8RS0yaLFE"
562875466097635328,2015-02-04 07:29:03,"@NSingj Your faith, your trust is sacred to us. Together we will create a world class Delhi. http://t.co/SjBiwUZJXr"
562875466001158146,2015-02-04 07:29:03,"@GappistanRadio Your faith, your trust is sacred to us. Together we will create a world class Delhi. http://t.co/hHmckQVe1j"
562875465841795072,2015-02-04 07:29:03,"@Dimaag_kaa_Dahi Your faith, your trust is sacred to us. Together we will create a world class Delhi. http://t.co/bXzgfd34m8"
562875464021446656,2015-02-04 07:29:03,"@adityanath81 Your faith, your trust is sacred to us. Together we will create a world class Delhi. http://t.co/1HTbCUZXRY"
562875463937568768,2015-02-04 07:29:02,"@iamvarunnnn Your faith, your trust is sacred to us. Together we will create a world class Delhi. http://t.co/B1rW0tbGLK"
562875456773693442,2015-02-04 07:29:01,"@sumukh Your faith, your trust is sacred to us. Together we will create a world class Delhi. http://t.co/immxy46RfY"
562875456765300736,2015-02-04 07:29:01,"@gautampandya143 Your faith, your trust is sacred to us. Together we will create a world class Delhi. http://t.co/eKqhSWhDL7"
562875455507030017,2015-02-04 07:29:00,"@dikshant_khanna Your faith, your trust is sacred to us. Together we will create a world class Delhi. http://t.co/x01rfsJdR2"
562875455498641408,2015-02-04 07:29:00,"@HKherada Your faith, your trust is sacred to us. Together we will create a world class Delhi. http://t.co/toGQpVgY2W"
562875455326674944,2015-02-04 07:29:00,"@parasb87 Your faith, your trust is sacred to us. Together we will create a world class Delhi. http://t.co/yvJXarvcGl"
562875455272124418,2015-02-04 07:29:00,"@pushpa858 Your faith, your trust is sacred to us. Together we will create a world class Delhi. http://t.co/qpE3Q9OJ5Y"
562875454773006338,2015-02-04 07:29:00,"@im_maddy Your faith, your trust is sacred to us. Together we will create a world class Delhi. http://t.co/uwZO9wvaYh"
562875454752059392,2015-02-04 07:29:00,"@bhupeshmandal Your faith, your trust is sacred to us. Together we will create a world class Delhi. http://t.co/y8AyOe0JqH"
562875453506355202,2015-02-04 07:29:00,"@mhshkumar457 Your faith, your trust is sacred to us. Together we will create a world class Delhi. http://t.co/07wksAKMM0"
562875453430853633,2015-02-04 07:29:00,"@khushalrawat1 Your faith, your trust is sacred to us. Together we will create a world class Delhi. http://t.co/q9XinTleqD"
562875445897871361,2015-02-04 07:28:58,"@TallyBaaN Your faith, your trust is sacred to us. Together we will create a world class Delhi. http://t.co/ZoBwSWtH3U"
562875444660559872,2015-02-04 07:28:58,"@subhendudash69 Your faith, your trust is sacred to us. Together we will create a world class Delhi. http://t.co/94gVnppPIu"
562875444647981058,2015-02-04 07:28:58,"@AnkitLaddu Your faith, your trust is sacred to us. Together we will create a world class Delhi. http://t.co/3v0QLNnDuN"
562875317522804737,2015-02-04 07:28:28,"@maheshgarg87 Your faith, your trust is sacred to us. Together we will create a world class Delhi. http://t.co/slOjiSa5c2"
562875315631185920,2015-02-04 07:28:27,"@rohitsshah Your faith, your trust is sacred to us. Together we will create a world class Delhi. http://t.co/Xz7GFMpc0K"
562875308572180480,2015-02-04 07:28:25,"@pingosingh1 Your faith, your trust is sacred to us. Together we will create a world class Delhi. http://t.co/0ov6EXjeij"
562875307825573889,2015-02-04 07:28:25,"@ChaudharyRamesh Your faith, your trust is sacred to us. Together we will create a world class Delhi. http://t.co/sQuo3cyM8m"
562875307628441602,2015-02-04 07:28:25,"@beingpratik91 Your faith, your trust is sacred to us. Together we will create a world class Delhi. http://t.co/bVWOBEmtl6"
562875307557130240,2015-02-04 07:28:25,"@Shams16_4u Your faith, your trust is sacred to us. Together we will create a world class Delhi. http://t.co/JcdO42JbGv"
562875307221594112,2015-02-04 07:28:25,"@shyamrocker98 Your faith, your trust is sacred to us. Together we will create a world class Delhi. http://t.co/2NNYOMtEni"
562875307158671360,2015-02-04 07:28:25,"@Manish_Hada Your faith, your trust is sacred to us. Together we will create a world class Delhi. http://t.co/gNXRfZ1pUp"
562875306902822913,2015-02-04 07:28:25,"@mahabir87 Your faith, your trust is sacred to us. Together we will create a world class Delhi. http://t.co/QuqBXAMs4H"
562875306231734273,2015-02-04 07:28:25,"@bhanu303 Your faith, your trust is sacred to us. Together we will create a world class Delhi. http://t.co/pk22c3fthV"
562875306152042496,2015-02-04 07:28:25,"@chatakshinde Your faith, your trust is sacred to us. Together we will create a world class Delhi. http://t.co/7YpmwvoyLt"
562875305342533632,2015-02-04 07:28:25,"@iamdipal Your faith, your trust is sacred to us. Together we will create a world class Delhi. http://t.co/f0rlfondu6"
562875305308979200,2015-02-04 07:28:25,"@Aap_Uttarakhand Your faith, your trust is sacred to us. Together we will create a world class Delhi. http://t.co/pzxIra4R9l"
562875304981852160,2015-02-04 07:28:25,"@DeesDanish Your faith, your trust is sacred to us. Together we will create a world class Delhi. http://t.co/p6iJMUfYZB"
562875304289763328,2015-02-04 07:28:24,"@brijwal Your faith, your trust is sacred to us. Together we will create a world class Delhi. http://t.co/Fvc6KObF1E"
562875303996194816,2015-02-04 07:28:24,"@nanhe149 Your faith, your trust is sacred to us. Together we will create a world class Delhi. http://t.co/yt786ID61H"
562875296991707136,2015-02-04 07:28:23,"@Robinkapoor7 Your faith, your trust is sacred to us. Together we will create a world class Delhi. http://t.co/Lg8A9LbvUB"
562875296987508738,2015-02-04 07:28:23,"@PankajHimalaya Your faith, your trust is sacred to us. Together we will create a world class Delhi. http://t.co/VMyq4D0U3n"
562875296446423043,2015-02-04 07:28:23,"@baseerkmehar Your faith, your trust is sacred to us. Together we will create a world class Delhi. http://t.co/zYJ8LfFpbL"
562875295603372033,2015-02-04 07:28:22,"@VasantAjmeri Your faith, your trust is sacred to us. Together we will create a world class Delhi. http://t.co/uRgMqY8M0A"
562875295481753602,2015-02-04 07:28:22,"@hrtr786 Your faith, your trust is sacred to us. Together we will create a world class Delhi. http://t.co/fTiL4dD7jk"
562875295041327104,2015-02-04 07:28:22,"@Nehal_Enigmatic Your faith, your trust is sacred to us. Together we will create a world class Delhi. http://t.co/hkVP3kcC6d"
562875294949064706,2015-02-04 07:28:22,"@Cool_Spects Your faith, your trust is sacred to us. Together we will create a world class Delhi. http://t.co/grRHrcb8yE"
562875294567366657,2015-02-04 07:28:22,"@Crazynailzz Your faith, your trust is sacred to us. Together we will create a world class Delhi. http://t.co/gb5HnErCND"
562875294462541825,2015-02-04 07:28:22,"@goldenpeak24 Your faith, your trust is sacred to us. Together we will create a world class Delhi. http://t.co/fwmqDuKhBQ"
562875293359431680,2015-02-04 07:28:22,"@vaibhavscc Your faith, your trust is sacred to us. Together we will create a world class Delhi. http://t.co/f0CmQDCmeE"
562875293174882304,2015-02-04 07:28:22,"@roninkeats Your faith, your trust is sacred to us. Together we will create a world class Delhi. http://t.co/Rsy5gyVzqT"
562875286438813696,2015-02-04 07:28:20,"@gauravgoelca Your faith, your trust is sacred to us. Together we will create a world class Delhi. http://t.co/XG0bMJ3wGW"
562875286359146496,2015-02-04 07:28:20,"@su_nilpal Your faith, your trust is sacred to us. Together we will create a world class Delhi. http://t.co/SUNNYRYqFx"
562875284664619008,2015-02-04 07:28:20,"@sumitGkareli Your faith, your trust is sacred to us. Together we will create a world class Delhi. http://t.co/TlGS5vbRWK"
562875284547207168,2015-02-04 07:28:20,"@Asgharonly Your faith, your trust is sacred to us. Together we will create a world class Delhi. http://t.co/cToc2FQ58x"
562875283800608768,2015-02-04 07:28:20,"@Dishant102 Your faith, your trust is sacred to us. Together we will create a world class Delhi. http://t.co/qVJ4XCVk8c"
562875282580062208,2015-02-04 07:28:19,"@prashanthaku Your faith, your trust is sacred to us. Together we will create a world class Delhi. http://t.co/lkg09SuEl3"
562875148764983296,2015-02-04 07:27:47,"@Bharatpatel555 Your faith, your trust is sacred to us. Together we will create a world class Delhi. http://t.co/nVOzNbUPBU"
562875147661889537,2015-02-04 07:27:47,"@nasirkureshi Your faith, your trust is sacred to us. Together we will create a world class Delhi. http://t.co/5MrsI8NL6N"
562875147611537409,2015-02-04 07:27:47,"@atulgrwl Your faith, your trust is sacred to us. Together we will create a world class Delhi. http://t.co/2xIiXxlgj0"
562875147280187392,2015-02-04 07:27:47,"@shaikhnoorali8 Your faith, your trust is sacred to us. Together we will create a world class Delhi. http://t.co/SAkpGKis2P"
562875147095654401,2015-02-04 07:27:47,"@abhatotia Your faith, your trust is sacred to us. Together we will create a world class Delhi. http://t.co/XeBrvJ0KgF"
562875146147729412,2015-02-04 07:27:47,"@pure_silence Your faith, your trust is sacred to us. Together we will create a world class Delhi. http://t.co/WgKyOLz8Pd"
562875146084839425,2015-02-04 07:27:47,"@rsenwar448 Your faith, your trust is sacred to us. Together we will create a world class Delhi. http://t.co/TdzKOGJbrc"
562875145317281792,2015-02-04 07:27:47,"@aryaraju Your faith, your trust is sacred to us. Together we will create a world class Delhi. http://t.co/ivivbm4Tdd"
562875145317269507,2015-02-04 07:27:47,"@vikysaran Your faith, your trust is sacred to us. Together we will create a world class Delhi. http://t.co/94AbrOIikw"
562875138283421696,2015-02-04 07:27:45,"@aks00 Your faith, your trust is sacred to us. Together we will create a world class Delhi. http://t.co/jImJb9Fpal"
562875137952088065,2015-02-04 07:27:45,"@_Being_Indian Your faith, your trust is sacred to us. Together we will create a world class Delhi. http://t.co/zyVmzTkAPY"
562875137067061249,2015-02-04 07:27:45,"@sayedislamtwitz Your faith, your trust is sacred to us. Together we will create a world class Delhi. http://t.co/jU8e9F8sEU"
562875137046110208,2015-02-04 07:27:45,"@ms_rana Your faith, your trust is sacred to us. Together we will create a world class Delhi. http://t.co/G1jefl6NBh"
562875136412770305,2015-02-04 07:27:44,"@3DEngineer Your faith, your trust is sacred to us. Together we will create a world class Delhi. http://t.co/ZY0UgiP5dd"
562875136333078528,2015-02-04 07:27:44,"@rakpandita Your faith, your trust is sacred to us. Together we will create a world class Delhi. http://t.co/yvkaXqGxuR"
562875135284482050,2015-02-04 07:27:44,"@rebeccakufla Your faith, your trust is sacred to us. Together we will create a world class Delhi. http://t.co/vYAhVU76tk"
562875135255138305,2015-02-04 07:27:44,"@USusheel Your faith, your trust is sacred to us. Together we will create a world class Delhi. http://t.co/3UDZ7nQHb2"
562875134500155392,2015-02-04 07:27:44,"@paresh_puranik Your faith, your trust is sacred to us. Together we will create a world class Delhi. http://t.co/spPKfcaknx"
562875134495948800,2015-02-04 07:27:44,"@lashkary Your faith, your trust is sacred to us. Together we will create a world class Delhi. http://t.co/e7p7RJvsZj"
562875126958784513,2015-02-04 07:27:42,"@praveencvr Your faith, your trust is sacred to us. Together we will create a world class Delhi. http://t.co/zByWKxX0Vh"
562874991226916866,2015-02-04 07:27:10,"@iRitesh_k Your faith, your trust is sacred to us. Together we will create a world class Delhi. http://t.co/qAEKQKy51R"
562874991180775424,2015-02-04 07:27:10,"@Vagish_Pandey10 Your faith, your trust is sacred to us. Together we will create a world class Delhi. http://t.co/UZcMGcBqa7"
562874990610374661,2015-02-04 07:27:10,"@sayeekiran Your faith, your trust is sacred to us. Together we will create a world class Delhi. http://t.co/IzAchDWGgq"
562874990572634113,2015-02-04 07:27:10,"@manojBagoriya2 Your faith, your trust is sacred to us. Together we will create a world class Delhi. http://t.co/LittIf24Mr"
562874989943472129,2015-02-04 07:27:09,"@ijpgupta Your faith, your trust is sacred to us. Together we will create a world class Delhi. http://t.co/pZF6OJ7Umf"
562874989557579777,2015-02-04 07:27:09,"@RamaRamasud Your faith, your trust is sacred to us. Together we will create a world class Delhi. http://t.co/UVJrTHbs60"
562874988961996800,2015-02-04 07:27:09,"@rakeshc9619 Your faith, your trust is sacred to us. Together we will create a world class Delhi. http://t.co/VmKNFdNqgJ"
562874988861333504,2015-02-04 07:27:09,"@I_amlan Your faith, your trust is sacred to us. Together we will create a world class Delhi. http://t.co/uvGbmlCvXc"
562874988794245120,2015-02-04 07:27:09,"@soilditem Your faith, your trust is sacred to us. Together we will create a world class Delhi. http://t.co/mJgUtwK0hw"
562874988626460672,2015-02-04 07:27:09,"@TRULYUNBIASED Your faith, your trust is sacred to us. Together we will create a world class Delhi. http://t.co/DqIyYzvTo9"
562874980925702144,2015-02-04 07:27:07,"@sneha_kaur66 Your faith, your trust is sacred to us. Together we will create a world class Delhi. http://t.co/qgGdoEVPOG"
562874980288200704,2015-02-04 07:27:07,"@kazisims08_kazi Your faith, your trust is sacred to us. Together we will create a world class Delhi. http://t.co/FVZ8IZUw0E"
562874979382202368,2015-02-04 07:27:07,"@ujjwalyadav18 Your faith, your trust is sacred to us. Together we will create a world class Delhi. http://t.co/GhH32HMGPF"
562874979319316481,2015-02-04 07:27:07,"@luckyjammu Your faith, your trust is sacred to us. Together we will create a world class Delhi. http://t.co/2BTC2j3QB1"
562874978149101568,2015-02-04 07:27:07,"@TweetsFromHP Your faith, your trust is sacred to us. Together we will create a world class Delhi. http://t.co/xTyJKYmzfX"
562874977956167682,2015-02-04 07:27:07,"@TremblingSoul Your faith, your trust is sacred to us. Together we will create a world class Delhi. http://t.co/KWzO21OVHZ"
562874977947758592,2015-02-04 07:27:07,"@KritiDr Your faith, your trust is sacred to us. Together we will create a world class Delhi. http://t.co/QXQitPWBlA"
562874977326997507,2015-02-04 07:27:06,"@imutkarsh89 Your faith, your trust is sacred to us. Together we will create a world class Delhi. http://t.co/ONdzokqnfs"
562874974986567681,2015-02-04 07:27:06,"@rebellionindian Your faith, your trust is sacred to us. Together we will create a world class Delhi. http://t.co/nCN2R9F5h4"
562874974701379584,2015-02-04 07:27:06,"@Nutan_7 Your faith, your trust is sacred to us. Together we will create a world class Delhi. http://t.co/t5eL06XRJJ"
562874968296685568,2015-02-04 07:27:04,"@thereizAhole Your faith, your trust is sacred to us. Together we will create a world class Delhi. http://t.co/uiPLBmXwjS"
562874968288276480,2015-02-04 07:27:04,"@_rahul_bansal_ Your faith, your trust is sacred to us. Together we will create a world class Delhi. http://t.co/rJq0Flb7fm"
562874967126462464,2015-02-04 07:27:04,"@nicky_bot Your faith, your trust is sacred to us. Together we will create a world class Delhi. http://t.co/Glg6YsrOCi"
562874967105499138,2015-02-04 07:27:04,"@chetan_bhaqat Your faith, your trust is sacred to us. Together we will create a world class Delhi. http://t.co/4f7kzWKdx5"
